date,time,batteryVoltage,batteryCurrent,panelVoltage,panelPower
25/3/2015,11:19:54 AM,26030,1300,36420,31
25/3/2015,11:19:55 AM,26040,1300,34800,34
25/3/2015,11:19:55 AM,26040,1200,36420,34
25/3/2015,11:19:56 AM,26080,1300,34800,35
25/3/2015,11:19:56 AM,26090,1300,33170,36
25/3/2015,11:19:57 AM,26090,1300,32640,35
25/3/2015,11:19:57 AM,26090,1300,34280,36
25/3/2015,11:19:58 AM,26090,1300,32670,36
25/3/2015,11:19:58 AM,26090,1300,34250,36
25/3/2015,11:19:58 AM,26090,1300,35810,35
25/3/2015,11:19:59 AM,26090,1300,36320,34
25/3/2015,11:19:59 AM,26090,1300,34760,35
25/3/2015,11:20:00 AM,26110,1300,33060,36
25/3/2015,11:20:00 AM,26110,1300,33670,36
25/3/2015,11:20:00 AM,26110,1300,33470,36
25/3/2015,11:20:01 AM,26110,1300,33430,36
25/3/2015,11:20:01 AM,26110,1300,32090,35
25/3/2015,11:20:02 AM,26110,1200,31720,35
25/3/2015,11:20:02 AM,26110,1300,32010,35
25/3/2015,11:20:02 AM,26110,1300,33050,35
25/3/2015,11:20:03 AM,26110,1300,34830,36
25/3/2015,11:20:03 AM,26110,1300,33150,36
25/3/2015,11:20:04 AM,26110,1300,33850,36
25/3/2015,11:20:04 AM,26110,1300,33290,36
25/3/2015,11:20:04 AM,26110,1300,33500,36
25/3/2015,11:20:05 AM,26110,1300,32750,36
25/3/2015,11:20:05 AM,26110,1300,31960,35
25/3/2015,11:20:06 AM,26110,1200,31420,34
25/3/2015,11:20:06 AM,26110,1300,32010,35
25/3/2015,11:20:06 AM,26110,1300,33120,35
25/3/2015,11:20:07 AM,26110,1300,33030,35
25/3/2015,11:20:07 AM,26110,1300,31960,35
25/3/2015,11:20:08 AM,26110,1300,31830,35
25/3/2015,11:20:08 AM,26110,1300,32100,35
25/3/2015,11:20:08 AM,26120,1300,33540,35
25/3/2015,11:20:09 AM,26130,1300,34310,36
25/3/2015,11:20:09 AM,26140,1300,34390,36
25/3/2015,11:20:10 AM,26140,1300,32850,36
25/3/2015,11:20:10 AM,26150,1300,33960,36
25/3/2015,11:20:10 AM,26160,1300,34870,36
25/3/2015,11:20:11 AM,26140,1300,35600,35
25/3/2015,11:20:11 AM,26140,1300,35760,35
25/3/2015,11:20:12 AM,26160,1300,34100,36
25/3/2015,11:20:12 AM,26160,1300,32710,36
25/3/2015,11:20:12 AM,26160,1300,33510,35
25/3/2015,11:20:13 AM,26160,1300,34410,36
25/3/2015,11:20:13 AM,26160,1300,32870,36
25/3/2015,11:20:14 AM,26160,1300,33960,36
25/3/2015,11:20:14 AM,26160,1300,34690,36
25/3/2015,11:20:15 AM,26160,1300,34810,36
25/3/2015,11:20:15 AM,26160,1300,34760,36
25/3/2015,11:20:15 AM,26160,1200,36120,35
25/3/2015,11:20:16 AM,26160,1300,35210,35
25/3/2015,11:20:16 AM,26160,1300,33480,36
25/3/2015,11:20:17 AM,26160,1300,32590,35
25/3/2015,11:20:17 AM,26160,1300,33520,36
25/3/2015,11:20:18 AM,26160,1300,32190,35
25/3/2015,11:20:18 AM,26160,1300,31920,35
25/3/2015,11:20:19 AM,26140,1200,30840,34
25/3/2015,11:20:19 AM,26160,1300,33790,35
25/3/2015,11:20:19 AM,26160,1300,34290,36
25/3/2015,11:20:20 AM,26160,1200,35260,35
25/3/2015,11:20:20 AM,25960,0,42400,10
25/3/2015,11:20:21 AM,25910,100,41920,5
25/3/2015,11:20:21 AM,25960,400,41100,10
25/3/2015,11:20:21 AM,25960,800,40010,16
25/3/2015,11:20:22 AM,26030,1100,38050,26
25/3/2015,11:20:22 AM,26040,1200,36510,31
25/3/2015,11:20:23 AM,26090,1300,34760,35
25/3/2015,11:20:23 AM,26090,1200,36340,34
25/3/2015,11:20:23 AM,26090,1300,34980,35
25/3/2015,11:20:24 AM,26100,1300,33370,36
25/3/2015,11:20:24 AM,26110,1300,32090,35
25/3/2015,11:20:25 AM,26110,1200,31710,35
25/3/2015,11:20:25 AM,26110,1200,31560,34
25/3/2015,11:20:25 AM,26110,1300,34460,35
25/3/2015,11:20:26 AM,25910,0,42300,10
25/3/2015,11:20:26 AM,25910,100,41900,5
25/3/2015,11:20:27 AM,25910,400,41100,10
25/3/2015,11:20:27 AM,25960,800,39950,15
25/3/2015,11:20:27 AM,25980,1100,38050,25
25/3/2015,11:20:28 AM,26030,1300,36310,31
25/3/2015,11:20:28 AM,26030,1300,34830,34
25/3/2015,11:20:29 AM,26040,1200,35670,34
25/3/2015,11:20:29 AM,26060,1300,34060,35
25/3/2015,11:20:30 AM,26080,1300,32590,35
25/3/2015,11:20:30 AM,26080,1200,31820,35
25/3/2015,11:20:30 AM,26060,1200,30250,34
25/3/2015,11:20:31 AM,26080,1200,31560,33
25/3/2015,11:20:31 AM,25960,0,38340,29
25/3/2015,11:20:32 AM,25890,0,42260,7
25/3/2015,11:20:32 AM,25890,200,41630,6
25/3/2015,11:20:33 AM,25900,400,40970,11
25/3/2015,11:20:33 AM,25950,900,39360,19
25/3/2015,11:20:34 AM,25960,1100,37920,27
25/3/2015,11:20:34 AM,26030,1300,35780,32
25/3/2015,11:20:35 AM,26030,1300,34270,34
25/3/2015,11:20:35 AM,26030,1300,34350,35
25/3/2015,11:20:36 AM,26040,1300,32770,35
25/3/2015,11:20:36 AM,26040,1200,31820,34
25/3/2015,11:20:37 AM,26040,1200,30950,34
25/3/2015,11:20:37 AM,26040,1200,31790,34
25/3/2015,11:20:38 AM,26040,1300,32830,34
25/3/2015,11:20:38 AM,26060,1200,31880,34
25/3/2015,11:20:39 AM,26080,1200,32630,34
25/3/2015,11:20:40 AM,26090,1300,34290,35
25/3/2015,11:20:41 AM,26090,1200,35850,34
25/3/2015,11:20:42 AM,26090,1300,35260,35
25/3/2015,11:20:43 AM,26090,1300,33580,35
25/3/2015,11:20:43 AM,26090,1200,32230,35
25/3/2015,11:20:44 AM,26090,1200,31820,34
25/3/2015,11:20:44 AM,26090,1100,29430,33
25/3/2015,11:20:44 AM,26090,1200,30830,32
25/3/2015,11:20:45 AM,26090,1200,31800,34
25/3/2015,11:20:45 AM,26090,1300,32790,35
25/3/2015,11:20:46 AM,26090,1300,34050,35
25/3/2015,11:20:46 AM,26110,1200,34440,35
25/3/2015,11:20:47 AM,26110,1300,34790,35
25/3/2015,11:20:48 AM,26110,1300,35030,35
25/3/2015,11:20:49 AM,26110,1300,35370,35
25/3/2015,11:20:50 AM,26110,1300,35640,35
25/3/2015,11:20:50 AM,26110,1200,35810,34
25/3/2015,11:20:51 AM,26110,1200,36040,34
25/3/2015,11:20:51 AM,26110,1100,36730,33
25/3/2015,11:20:51 AM,26090,1100,37620,31
25/3/2015,11:20:52 AM,26090,1100,37890,30
25/3/2015,11:20:52 AM,26080,1100,37920,30
25/3/2015,11:20:53 AM,26080,1100,37960,29
25/3/2015,11:20:53 AM,26060,1000,38020,29
25/3/2015,11:20:53 AM,26040,1000,38290,29
25/3/2015,11:20:54 AM,26040,900,38810,27
25/3/2015,11:20:54 AM,26040,800,39230,25
25/3/2015,11:20:55 AM,26030,800,39590,23
25/3/2015,11:20:55 AM,25980,700,39880,21
25/3/2015,11:20:55 AM,25980,600,40170,19
25/3/2015,11:20:56 AM,25980,700,39790,20
25/3/2015,11:20:56 AM,25980,800,39470,21
25/3/2015,11:20:57 AM,25980,900,39090,23
25/3/2015,11:20:57 AM,26000,1000,38580,26
25/3/2015,11:20:58 AM,26030,1000,38190,28
25/3/2015,11:20:58 AM,26030,1100,38020,29
25/3/2015,11:20:58 AM,26030,1100,37950,29
25/3/2015,11:20:59 AM,26030,1100,37920,29
25/3/2015,11:20:59 AM,26030,1100,37790,29
25/3/2015,11:21:00 AM,26030,1100,37420,30
25/3/2015,11:21:00 AM,26040,1200,36390,32
25/3/2015,11:21:01 AM,26040,1200,36030,34
25/3/2015,11:21:01 AM,26060,1200,35820,34
25/3/2015,11:21:02 AM,26090,1300,35670,34
25/3/2015,11:21:02 AM,26090,1300,35270,35
25/3/2015,11:21:02 AM,26090,1300,34950,36
25/3/2015,11:21:03 AM,26090,1300,34520,35
25/3/2015,11:21:03 AM,26090,1300,33810,36
25/3/2015,11:21:04 AM,26090,1300,32880,35
25/3/2015,11:21:04 AM,26090,1300,32090,35
25/3/2015,11:21:04 AM,26100,1300,31920,35
25/3/2015,11:21:05 AM,26100,1200,30200,34
25/3/2015,11:21:05 AM,26090,1200,30320,33
25/3/2015,11:21:05 AM,26090,1300,31830,34
25/3/2015,11:21:06 AM,26100,1300,32590,35
25/3/2015,11:21:06 AM,26110,1300,34270,35
25/3/2015,11:21:07 AM,26110,1300,35500,35
25/3/2015,11:21:07 AM,26110,1200,35770,34
25/3/2015,11:21:08 AM,26110,1200,35900,34
25/3/2015,11:21:08 AM,26110,1200,35930,34
25/3/2015,11:21:09 AM,26110,1200,35800,34
25/3/2015,11:21:09 AM,26110,1200,35670,34
25/3/2015,11:21:10 AM,26110,1200,35410,34
25/3/2015,11:21:10 AM,26110,1200,35640,35
25/3/2015,11:21:11 AM,26110,1300,35460,34
25/3/2015,11:21:11 AM,26110,1300,35250,35
25/3/2015,11:21:12 AM,26110,1300,35370,35
25/3/2015,11:21:12 AM,26110,1200,35640,34
25/3/2015,11:21:13 AM,26110,1200,35810,34
25/3/2015,11:21:13 AM,26110,1200,36030,34
25/3/2015,11:21:14 AM,26110,1200,36170,33
25/3/2015,11:21:14 AM,26110,1200,35800,34
25/3/2015,11:21:15 AM,26110,1200,35670,34
25/3/2015,11:21:15 AM,26110,1300,35370,34
25/3/2015,11:21:16 AM,26110,1300,35000,35
25/3/2015,11:21:16 AM,26110,1200,34990,34
25/3/2015,11:21:18 AM,26110,1200,35370,34
25/3/2015,11:21:18 AM,26110,1300,35000,35
25/3/2015,11:21:18 AM,26110,1300,35170,34
25/3/2015,11:21:19 AM,26110,1300,34860,35
25/3/2015,11:21:19 AM,26110,1300,34340,35
25/3/2015,11:21:19 AM,26110,1300,34310,34
25/3/2015,11:21:20 AM,26110,1300,34840,35
25/3/2015,11:21:20 AM,26110,1300,34640,35
25/3/2015,11:21:21 AM,26110,1300,34980,34
25/3/2015,11:21:21 AM,26110,1200,35400,34
25/3/2015,11:21:22 AM,26110,1200,35670,33
25/3/2015,11:21:22 AM,26110,1100,36310,32
25/3/2015,11:21:23 AM,26110,1200,35800,32
25/3/2015,11:21:23 AM,26110,1200,35530,33
25/3/2015,11:21:24 AM,26110,1200,35000,33
25/3/2015,11:21:24 AM,26110,1200,34340,34
25/3/2015,11:21:25 AM,26110,1200,34920,34
25/3/2015,11:21:25 AM,26110,1200,35390,33
25/3/2015,11:21:26 AM,26110,1200,35640,33
25/3/2015,11:21:26 AM,26110,1100,36320,32
25/3/2015,11:21:27 AM,26110,1200,35530,32
25/3/2015,11:21:28 AM,26110,1200,35320,32
25/3/2015,11:21:29 AM,26110,1200,35120,33
25/3/2015,11:21:29 AM,26110,1200,35140,33
25/3/2015,11:21:29 AM,26110,1200,34470,33
25/3/2015,11:21:30 AM,26110,1200,34020,33
25/3/2015,11:21:30 AM,26110,1200,34660,33
25/3/2015,11:21:31 AM,26110,1200,34180,33
25/3/2015,11:21:31 AM,26110,1200,34580,33
25/3/2015,11:21:31 AM,26110,1100,35240,32
25/3/2015,11:21:32 AM,26110,1100,35460,32
25/3/2015,11:21:32 AM,26100,1100,36530,31
25/3/2015,11:21:33 AM,26100,1100,35500,31
25/3/2015,11:21:33 AM,26100,1200,35130,32
25/3/2015,11:21:33 AM,26100,1100,34240,32
25/3/2015,11:21:34 AM,26110,1200,34920,32
25/3/2015,11:21:34 AM,26110,1100,35460,32
25/3/2015,11:21:35 AM,26110,1100,35770,31
25/3/2015,11:21:35 AM,26110,1100,35380,31
25/3/2015,11:21:36 AM,26090,1100,35140,31
25/3/2015,11:21:36 AM,26100,1200,34330,32
25/3/2015,11:21:37 AM,26110,1100,33530,32
25/3/2015,11:21:38 AM,26110,1100,32750,32
25/3/2015,11:21:38 AM,26110,1200,33490,32
25/3/2015,11:21:39 AM,26110,1100,33630,32
25/3/2015,11:21:39 AM,26110,1100,33870,31
25/3/2015,11:21:40 AM,26110,1100,34620,32
25/3/2015,11:21:41 AM,26110,1100,34150,32
25/3/2015,11:21:42 AM,26110,1100,34110,31
25/3/2015,11:21:42 AM,26110,1100,35010,31
25/3/2015,11:21:43 AM,26110,1100,35150,31
25/3/2015,11:21:43 AM,26090,1100,35140,30
25/3/2015,11:21:46 AM,26090,1100,34870,31
25/3/2015,11:21:47 AM,26090,1100,35110,31
25/3/2015,11:21:47 AM,26090,1100,35550,30
25/3/2015,11:21:48 AM,26090,1100,35250,30
25/3/2015,11:21:48 AM,26090,1100,35000,30
25/3/2015,11:21:48 AM,26090,1100,34930,30
25/3/2015,11:21:49 AM,26090,1100,34500,30
25/3/2015,11:21:49 AM,26090,1100,33380,30
25/3/2015,11:21:50 AM,26090,1100,32320,30
25/3/2015,11:21:50 AM,26080,1100,31360,30
25/3/2015,11:21:51 AM,26060,1000,31110,29
25/3/2015,11:21:51 AM,26040,1000,31200,28
25/3/2015,11:21:52 AM,26040,1100,30960,29
25/3/2015,11:21:52 AM,26040,1000,28960,28
25/3/2015,11:21:52 AM,26040,1000,31110,28
25/3/2015,11:21:53 AM,26040,1100,33350,29
25/3/2015,11:21:53 AM,26040,1000,35170,29
25/3/2015,11:21:54 AM,26040,1100,32710,29
25/3/2015,11:21:54 AM,26040,1100,34080,29
25/3/2015,11:21:55 AM,26040,1000,35720,28
25/3/2015,11:21:55 AM,26040,1000,32830,29
25/3/2015,11:21:56 AM,26040,1000,33670,29
25/3/2015,11:21:56 AM,26040,1000,36330,28
25/3/2015,11:21:57 AM,26040,1000,34730,29
25/3/2015,11:22:04 AM,26040,1100,34970,28
25/3/2015,11:22:04 AM,25930,0,38790,22
25/3/2015,11:22:04 AM,25880,0,41630,5
25/3/2015,11:22:05 AM,25850,200,41200,4
25/3/2015,11:22:05 AM,25900,400,40310,9
25/3/2015,11:22:06 AM,25900,700,39060,14
25/3/2015,11:22:06 AM,25960,900,37100,22
25/3/2015,11:22:07 AM,25960,1000,36530,26
25/3/2015,11:22:07 AM,25970,1100,34830,28
25/3/2015,11:22:08 AM,25980,1100,33680,29
25/3/2015,11:22:08 AM,25980,1000,32140,29
25/3/2015,11:22:09 AM,25980,1100,32690,29
25/3/2015,11:22:09 AM,25980,1000,33970,29
25/3/2015,11:22:09 AM,25980,1000,34710,29
25/3/2015,11:22:10 AM,25980,1000,35610,28
25/3/2015,11:22:10 AM,25990,1100,34740,29
25/3/2015,11:22:11 AM,26010,1100,33300,29
25/3/2015,11:22:11 AM,26010,1100,31930,29
25/3/2015,11:22:12 AM,25980,1000,30930,28
25/3/2015,11:22:12 AM,25980,1000,29780,28
25/3/2015,11:22:13 AM,25980,1000,30620,27
25/3/2015,11:22:14 AM,25990,1000,33190,28
25/3/2015,11:22:14 AM,26010,1000,31770,29
25/3/2015,11:22:15 AM,25890,0,41280,20
25/3/2015,11:22:15 AM,25850,0,41700,5
25/3/2015,11:22:16 AM,25850,300,40860,5
25/3/2015,11:22:16 AM,25850,400,40280,10
25/3/2015,11:22:17 AM,25900,800,38220,19
25/3/2015,11:22:17 AM,25910,900,36860,24
25/3/2015,11:22:18 AM,25960,1000,34740,28
25/3/2015,11:22:18 AM,25960,1100,33860,29
25/3/2015,11:22:18 AM,25970,1100,32400,29
25/3/2015,11:22:19 AM,25970,1000,31100,29
25/3/2015,11:22:19 AM,25970,1000,30190,28
25/3/2015,11:22:20 AM,25960,1000,30970,28
25/3/2015,11:22:20 AM,25970,1000,32160,29
25/3/2015,11:22:20 AM,25980,1000,33700,29
25/3/2015,11:22:21 AM,25980,1000,34840,29
25/3/2015,11:22:21 AM,25980,1000,35360,28
25/3/2015,11:22:22 AM,25980,1100,34570,29
25/3/2015,11:22:22 AM,25980,1000,34090,29
25/3/2015,11:22:22 AM,25980,1000,34740,29
25/3/2015,11:22:23 AM,25980,1000,34870,29
25/3/2015,11:22:23 AM,25980,1100,34120,29
25/3/2015,11:22:24 AM,25980,1100,32510,29
25/3/2015,11:22:24 AM,25980,1000,32780,29
25/3/2015,11:22:24 AM,25980,1000,33680,29
25/3/2015,11:22:25 AM,25990,1100,33720,30
25/3/2015,11:22:25 AM,25990,1100,32170,29
25/3/2015,11:22:25 AM,25980,1000,31070,29
25/3/2015,11:22:26 AM,25980,1000,30130,28
25/3/2015,11:22:26 AM,25980,1000,31640,28
25/3/2015,11:22:27 AM,25990,1000,34860,29
25/3/2015,11:22:27 AM,26010,1000,31910,29
25/3/2015,11:22:28 AM,26000,1000,32440,29
25/3/2015,11:22:28 AM,25850,0,41730,12
25/3/2015,11:22:29 AM,25850,100,41380,4
25/3/2015,11:22:29 AM,25850,400,40510,7
25/3/2015,11:22:29 AM,25860,600,39570,12
25/3/2015,11:22:30 AM,25900,900,37460,21
25/3/2015,11:22:31 AM,25910,1000,36590,26
25/3/2015,11:22:31 AM,25960,1100,34770,28
25/3/2015,11:22:31 AM,25960,1100,33310,29
25/3/2015,11:22:32 AM,25960,1100,32180,29
25/3/2015,11:22:32 AM,25960,1000,33600,29
25/3/2015,11:22:33 AM,25980,1100,34470,29
25/3/2015,11:22:33 AM,25980,1100,34390,30
25/3/2015,11:22:34 AM,25980,1000,34910,29
25/3/2015,11:22:34 AM,25980,1100,34870,29
25/3/2015,11:22:34 AM,25980,1100,34030,29
25/3/2015,11:22:35 AM,25980,1100,32350,30
25/3/2015,11:22:35 AM,25980,1100,33090,29
25/3/2015,11:22:36 AM,25980,1100,34610,29
25/3/2015,11:22:36 AM,25980,1000,35190,29
25/3/2015,11:22:37 AM,25980,1000,34840,29
25/3/2015,11:22:38 AM,25980,1100,33680,30
25/3/2015,11:22:38 AM,25980,1100,34830,29
25/3/2015,11:22:38 AM,25980,1100,35780,28
25/3/2015,11:22:39 AM,25990,1100,34800,29
25/3/2015,11:22:39 AM,26000,1100,33250,30
25/3/2015,11:22:40 AM,25980,1000,31710,29
25/3/2015,11:22:40 AM,25980,1000,30900,29
25/3/2015,11:22:41 AM,25980,1000,31100,28
25/3/2015,11:22:41 AM,25990,1000,33880,29
25/3/2015,11:22:41 AM,26010,1100,33830,29
25/3/2015,11:22:42 AM,26010,1100,33550,29
25/3/2015,11:22:42 AM,26010,1000,34040,29
25/3/2015,11:22:43 AM,26000,1000,32840,29
25/3/2015,11:22:43 AM,25850,0,41610,8
25/3/2015,11:22:43 AM,25840,100,41230,4
25/3/2015,11:22:44 AM,25840,400,40310,8
25/3/2015,11:22:44 AM,25900,700,38950,14
25/3/2015,11:22:45 AM,25900,900,36970,22
25/3/2015,11:22:45 AM,25930,1000,35070,26
25/3/2015,11:22:46 AM,25960,1000,34470,28
25/3/2015,11:22:46 AM,25960,1000,33490,28
25/3/2015,11:22:46 AM,25960,1000,34630,28
25/3/2015,11:22:47 AM,25960,1000,36090,28
25/3/2015,11:22:47 AM,25980,1000,34710,28
25/3/2015,11:22:47 AM,25980,1000,33210,28
25/3/2015,11:22:48 AM,25980,1000,33760,28
25/3/2015,11:22:48 AM,25960,1000,34560,28
25/3/2015,11:22:49 AM,25960,1000,34730,27
25/3/2015,11:22:49 AM,25960,1000,34340,27
25/3/2015,11:22:50 AM,25970,1000,32720,28
25/3/2015,11:22:50 AM,25980,1000,33360,28
25/3/2015,11:22:50 AM,25980,1000,33890,28
25/3/2015,11:22:51 AM,25980,1000,32390,28
25/3/2015,11:22:51 AM,25980,1000,33910,28
25/3/2015,11:22:52 AM,25980,1000,32390,28
25/3/2015,11:22:52 AM,25980,900,31010,27
25/3/2015,11:22:52 AM,25980,900,30700,26
25/3/2015,11:22:53 AM,25980,1000,33750,27
25/3/2015,11:22:53 AM,25980,900,30740,27
25/3/2015,11:22:54 AM,25980,1000,31990,27
25/3/2015,11:22:54 AM,25850,0,41470,10
25/3/2015,11:22:55 AM,25830,100,41220,4
25/3/2015,11:22:55 AM,25830,300,40310,8
25/3/2015,11:22:55 AM,25830,600,39080,13
25/3/2015,11:22:56 AM,25900,900,36850,21
25/3/2015,11:22:56 AM,25900,1000,36090,25
25/3/2015,11:22:57 AM,25910,1000,34460,27
25/3/2015,11:22:57 AM,25910,1000,33120,27
25/3/2015,11:22:57 AM,25910,1000,31520,27
25/3/2015,11:22:58 AM,25910,900,30640,26
25/3/2015,11:22:58 AM,25910,900,30680,26
25/3/2015,11:22:59 AM,25950,1000,33630,27
25/3/2015,11:22:59 AM,25930,1000,30680,27
25/3/2015,11:22:59 AM,25850,0,39880,21
25/3/2015,11:23:00 AM,25780,100,41470,5
25/3/2015,11:23:00 AM,25790,300,40820,5
25/3/2015,11:23:01 AM,25830,400,40040,10
25/3/2015,11:23:01 AM,25830,800,37900,17
25/3/2015,11:23:02 AM,25900,900,36590,23
25/3/2015,11:23:02 AM,25910,1000,34410,26
25/3/2015,11:23:02 AM,25910,1000,33890,27
25/3/2015,11:23:03 AM,25910,1000,33110,28
25/3/2015,11:23:03 AM,25910,1000,34520,28
25/3/2015,11:23:04 AM,25910,900,35470,27
25/3/2015,11:23:04 AM,25910,1000,34480,27
25/3/2015,11:23:04 AM,25910,1000,33550,28
25/3/2015,11:23:05 AM,25930,1100,33550,28
25/3/2015,11:23:05 AM,25950,1000,34240,28
25/3/2015,11:23:06 AM,25950,1000,34580,28
25/3/2015,11:23:06 AM,25940,900,35060,28
25/3/2015,11:23:06 AM,25960,1000,34510,28
25/3/2015,11:23:07 AM,25960,1100,33740,28
25/3/2015,11:23:07 AM,25960,1000,34420,28
25/3/2015,11:23:08 AM,25960,1000,33040,29
25/3/2015,11:23:08 AM,25960,1000,33300,28
25/3/2015,11:23:08 AM,25960,1000,32490,29
25/3/2015,11:23:09 AM,25960,1100,34010,29
25/3/2015,11:23:09 AM,25980,1000,34240,29
25/3/2015,11:23:10 AM,25980,1000,34710,28
25/3/2015,11:23:10 AM,25960,1000,35110,28
25/3/2015,11:23:11 AM,25960,1100,34470,28
25/3/2015,11:23:11 AM,25970,1000,32850,29
25/3/2015,11:23:12 AM,25980,1000,31400,28
25/3/2015,11:23:12 AM,25980,1000,30760,28
25/3/2015,11:23:13 AM,25980,1000,30730,27
25/3/2015,11:23:13 AM,25980,1000,31530,27
25/3/2015,11:23:14 AM,25980,1000,31640,28
25/3/2015,11:23:14 AM,25980,1000,32960,28
25/3/2015,11:23:15 AM,25980,1000,32800,28
25/3/2015,11:23:15 AM,25980,1000,34410,28
25/3/2015,11:23:16 AM,25980,1000,34830,28
25/3/2015,11:23:16 AM,25980,1000,34580,28
25/3/2015,11:23:16 AM,25980,1000,33700,28
25/3/2015,11:23:17 AM,25980,1000,32300,28
25/3/2015,11:23:17 AM,25980,1100,33120,28
25/3/2015,11:23:18 AM,25980,1000,32400,28
25/3/2015,11:23:18 AM,25980,1000,31080,28
25/3/2015,11:23:19 AM,25980,1000,30510,27
25/3/2015,11:23:19 AM,25980,1000,30750,27
25/3/2015,11:23:20 AM,25980,1000,31790,27
25/3/2015,11:23:20 AM,25980,1000,33450,28
25/3/2015,11:23:21 AM,25980,1000,34530,28
25/3/2015,11:23:21 AM,25980,1100,33890,28
25/3/2015,11:23:22 AM,25980,1000,32220,28
25/3/2015,11:23:22 AM,25980,1000,30920,27
25/3/2015,11:23:23 AM,25980,900,29920,27
25/3/2015,11:23:23 AM,25980,1000,30880,26
25/3/2015,11:23:24 AM,25980,1000,33300,27
25/3/2015,11:23:24 AM,25980,900,30540,27
25/3/2015,11:23:25 AM,25980,1000,33310,27
25/3/2015,11:23:26 AM,25980,1000,32260,28
25/3/2015,11:23:26 AM,25940,300,34820,23
25/3/2015,11:23:26 AM,25850,0,41530,6
25/3/2015,11:23:27 AM,25830,200,40880,5
25/3/2015,11:23:27 AM,25830,400,40070,9
25/3/2015,11:23:28 AM,25900,800,38200,16
25/3/2015,11:23:28 AM,25900,900,36710,23
25/3/2015,11:23:29 AM,25910,1000,34550,26
25/3/2015,11:23:29 AM,25930,1000,34080,27
25/3/2015,11:23:30 AM,25950,1000,34000,28
25/3/2015,11:23:30 AM,25960,1000,33320,28
25/3/2015,11:23:31 AM,25960,1000,34320,28
25/3/2015,11:23:31 AM,25960,1000,33550,27
25/3/2015,11:23:32 AM,25960,1000,34490,27
25/3/2015,11:23:32 AM,25960,1000,35320,27
25/3/2015,11:23:33 AM,25960,1000,34430,27
25/3/2015,11:23:33 AM,25960,1000,33080,28
25/3/2015,11:23:34 AM,25960,1000,31560,27
25/3/2015,11:23:34 AM,25960,1000,31590,27
25/3/2015,11:23:35 AM,25960,1000,32830,27
25/3/2015,11:23:35 AM,25960,1000,31880,27
25/3/2015,11:23:36 AM,25960,900,31910,27
25/3/2015,11:23:36 AM,25960,1000,33520,27
25/3/2015,11:23:37 AM,25960,1000,34380,27
25/3/2015,11:23:37 AM,25970,1000,35270,27
25/3/2015,11:23:38 AM,25960,1000,34550,27
25/3/2015,11:23:38 AM,25960,1000,33910,27
25/3/2015,11:23:39 AM,25960,1000,34470,27
25/3/2015,11:23:39 AM,25960,1000,34440,27
25/3/2015,11:23:40 AM,25960,1000,33300,27
25/3/2015,11:23:40 AM,25970,1000,34260,27
25/3/2015,11:23:41 AM,25980,1000,32720,27
25/3/2015,11:23:41 AM,25980,1000,32780,27
25/3/2015,11:23:42 AM,25980,900,31320,26
25/3/2015,11:23:42 AM,25980,900,30580,26
25/3/2015,11:23:43 AM,25960,900,30550,25
25/3/2015,11:23:43 AM,25960,900,31400,25
25/3/2015,11:23:45 AM,25960,1000,33020,26
25/3/2015,11:23:45 AM,25960,900,31650,26
25/3/2015,11:23:45 AM,25960,1000,32700,26
25/3/2015,11:23:46 AM,25960,1000,34280,26
25/3/2015,11:23:46 AM,25960,900,34410,26
25/3/2015,11:23:47 AM,25960,900,34270,26
25/3/2015,11:23:47 AM,25960,1000,33700,26
25/3/2015,11:23:48 AM,25970,1000,32170,26
25/3/2015,11:23:48 AM,25970,900,33020,26
25/3/2015,11:23:49 AM,25960,900,34310,26
25/3/2015,11:23:49 AM,25960,900,35040,26
25/3/2015,11:23:50 AM,25960,900,34260,26
25/3/2015,11:23:50 AM,25960,900,33490,26
25/3/2015,11:23:51 AM,25960,900,31820,26
25/3/2015,11:23:51 AM,25960,900,32660,26
25/3/2015,11:23:51 AM,25960,900,33250,26
25/3/2015,11:23:52 AM,25960,1000,32970,26
25/3/2015,11:23:52 AM,25960,900,33040,26
25/3/2015,11:23:53 AM,25960,900,34310,26
25/3/2015,11:23:53 AM,25960,900,34970,25
25/3/2015,11:23:54 AM,25960,900,34160,25
25/3/2015,11:23:54 AM,25960,900,34040,26
25/3/2015,11:23:54 AM,25960,900,34180,25
25/3/2015,11:23:55 AM,25960,800,35940,25
25/3/2015,11:23:55 AM,25960,900,34280,25
25/3/2015,11:23:56 AM,25960,900,33560,26
25/3/2015,11:23:57 AM,25960,900,32050,26
25/3/2015,11:23:57 AM,25960,900,32890,25
25/3/2015,11:23:58 AM,25960,900,34280,25
25/3/2015,11:23:58 AM,25970,900,34390,25
25/3/2015,11:23:59 AM,25960,900,34080,25
25/3/2015,11:23:59 AM,25960,900,34040,25
25/3/2015,11:24:00 AM,25960,900,34080,25
25/3/2015,11:24:00 AM,25960,900,32550,25
25/3/2015,11:24:01 AM,25960,900,31580,25
25/3/2015,11:24:01 AM,25960,900,31370,25
25/3/2015,11:24:02 AM,25950,900,30370,24
25/3/2015,11:24:02 AM,25920,800,29670,23
25/3/2015,11:24:03 AM,25930,900,30600,24
25/3/2015,11:24:03 AM,25950,900,31910,24
25/3/2015,11:24:04 AM,25960,900,33330,24
25/3/2015,11:24:04 AM,25950,900,31720,25
